dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2016-S2,2016,S2,0.1019,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2017-S1,2017,S1,0.1032,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2017-S2,2017,S2,0.1006,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2018-S1,2018,S1,0.1081,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2018-S2,2018,S2,0.1108,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2019-S1,2019,S1,0.1061,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2019-S2,2019,S2,0.1036,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2020-S1,2020,S1,0.1018,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2020-S2,2020,S2,0.1062,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2021-S1,2021,S1,0.1215,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2021-S2,2021,S2,0.1676,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2022-S1,2022,S1,0.1939,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2022-S2,2022,S2,0.249,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2023-S1,2023,S1,0.2405,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2023-S2,2023,S2,0.2183,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2024-S1,2024,S1,0.2178,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2024-S2,2024,S2,0.2236,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2025-S1,2025,S1,0.2357,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2025-S2,2025,S2,0.2187,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2016-S1,2016,S1,0.0581,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2016-S2,2016,S2,0.0466,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2017-S1,2017,S1,0.0573,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2018-S1,2018,S1,0.0672,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2018-S2,2018,S2,0.0444,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2019-S1,2019,S1,0.0468,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2019-S2,2019,S2,0.0467,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2020-S1,2020,S1,0.0499,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2020-S2,2020,S2,0.0493,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2021-S1,2021,S1,0.0488,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2021-S2,2021,S2,0.0577,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2022-S1,2022,S1,0.0632,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2022-S2,2022,S2,0.0643,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2023-S1,2023,S1,0.0628,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2023-S2,2023,S2,0.0631,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2024-S1,2024,S1,0.0791,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IS,2024-S2,2024,S2,0.0899,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2008-S1,2008,S1,0.1248,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2008-S2,2008,S2,0.1421,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2009-S1,2009,S1,0.1333,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2009-S2,2009,S2,0.1224,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2010-S1,2010,S1,0.1209,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2010-S2,2010,S2,0.1298,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2011-S1,2011,S1,0.1295,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2011-S2,2011,S2,0.1393,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2012-S1,2012,S1,0.1629,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2012-S2,2012,S2,0.1678,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2013-S1,2013,S1,0.1537,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2013-S2,2013,S2,0.1591,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2014-S1,2014,S1,0.1523,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2014-S2,2014,S2,0.1591,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2015-S1,2015,S1,0.1489,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2015-S2,2015,S2,0.1485,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2016-S1,2016,S1,0.1406,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2016-S2,2016,S2,0.1435,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2017-S1,2017,S1,0.1344,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2017-S2,2017,S2,0.1324,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2018-S1,2018,S1,0.119,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2018-S2,2018,S2,0.1216,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2019-S1,2019,S1,0.1417,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2019-S2,2019,S2,0.1399,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2020-S1,2020,S1,0.128,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2020-S2,2020,S2,0.1309,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2021-S1,2021,S1,0.134,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2021-S2,2021,S2,0.1607,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2022-S1,2022,S1,0.2344,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2022-S2,2022,S2,0.3151,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2023-S1,2023,S1,0.242,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2023-S2,2023,S2,0.2088,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2024-S1,2024,S1,0.1839,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2024-S2,2024,S2,0.2006,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2025-S1,2025,S1,0.203,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IT,2025-S2,2025,S2,0.1948,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LI,2017-S1,2017,S1,0,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2007-S2,2007,S2,0.0627,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2008-S1,2008,S1,0.0701,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2008-S2,2008,S2,0.0704,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2009-S1,2009,S1,0.0781,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2009-S2,2009,S2,0.0666,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2010-S1,2010,S1,0.0917,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2010-S2,2010,S2,0.1023,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2011-S1,2011,S1,0.1021,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2011-S2,2011,S2,0.1026,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2012-S1,2012,S1,0.1075,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2012-S2,2012,S2,0.1074,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2013-S1,2013,S1,0.1188,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2013-S2,2013,S2,0.1134,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2014-S1,2014,S1,0.1164,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2014-S2,2014,S2,0.117,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2015-S1,2015,S1,0.0906,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2015-S2,2015,S2,0.0903,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2016-S1,2016,S1,0.0836,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2016-S2,2016,S2,0.0791,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2017-S1,2017,S1,0.0749,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2017-S2,2017,S2,0.0744,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2018-S1,2018,S1,0.0758,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2018-S2,2018,S2,0.0808,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2019-S1,2019,S1,0.0845,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2019-S2,2019,S2,0.0844,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2020-S1,2020,S1,0.0802,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2020-S2,2020,S2,0.0895,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2021-S1,2021,S1,0.0923,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2021-S2,2021,S2,0.1262,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2022-S1,2022,S1,0.1436,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2022-S2,2022,S2,0.2463,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2023-S1,2023,S1,0.1481,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2023-S2,2023,S2,0.1485,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2024-S1,2024,S1,0.1441,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2024-S2,2024,S2,0.1429,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2025-S1,2025,S1,0.1347,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LT,2025-S2,2025,S2,0.1361,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2009-S1,2009,S1,0.0935,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2009-S2,2009,S2,0.0936,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2010-S1,2010,S1,0.0781,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2010-S2,2010,S2,0.0795,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2011-S1,2011,S1,0.0731,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2011-S2,2011,S2,0.0732,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2012-S1,2012,S1,0.0734,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2012-S2,2012,S2,0.079,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2013-S1,2013,S1,0.0746,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2013-S2,2013,S2,0.0723,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2014-S1,2014,S1,0.0655,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2014-S2,2014,S2,0.0673,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2015-S1,2015,S1,0.0639,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2015-S2,2015,S2,0.0584,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2016-S1,2016,S1,0.0539,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2016-S2,2016,S2,0.0544,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2017-S1,2017,S1,0.0651,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2017-S2,2017,S2,0.0662,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2018-S1,2018,S1,0.0674,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2018-S2,2018,S2,0.0686,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2019-S1,2019,S1,0.0716,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2019-S2,2019,S2,0.0734,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2020-S1,2020,S1,0.0554,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2020-S2,2020,S2,0.0758,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2021-S1,2021,S1,0.0755,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2021-S2,2021,S2,0.0826,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2022-S1,2022,S1,0.1202,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2022-S2,2022,S2,0.1384,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2023-S1,2023,S1,0.2272,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2023-S2,2023,S2,0.2043,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2024-S1,2024,S1,0.1725,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2024-S2,2024,S2,0.1727,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2025-S1,2025,S1,0.1476,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LU,2025-S2,2025,S2,0.1444,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2007-S2,2007,S2,0.0499,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2008-S1,2008,S1,0.0586,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2008-S2,2008,S2,0.0712,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2009-S1,2009,S1,0.0849,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2009-S2,2009,S2,0.0835,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2010-S1,2010,S1,0.0826,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2010-S2,2010,S2,0.085,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2011-S1,2011,S1,0.0905,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2011-S2,2011,S2,0.0989,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2012-S1,2012,S1,0.099,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2012-S2,2012,S2,0.1,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2013-S1,2013,S1,0.1044,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2013-S2,2013,S2,0.1065,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2014-S1,2014,S1,0.1075,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2014-S2,2014,S2,0.1068,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2015-S1,2015,S1,0.1081,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2015-S2,2015,S2,0.1072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2016-S1,2016,S1,0.1074,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2016-S2,2016,S2,0.1072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2017-S1,2017,S1,0.1033,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2017-S2,2017,S2,0.1027,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2018-S1,2018,S1,0.0864,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2018-S2,2018,S2,0.0904,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2019-S1,2019,S1,0.0915,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2019-S2,2019,S2,0.0922,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2020-S1,2020,S1,0.0845,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2020-S2,2020,S2,0.0888,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2021-S1,2021,S1,0.0861,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2021-S2,2021,S2,0.1237,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2022-S1,2022,S1,0.1282,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2022-S2,2022,S2,0.2322,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2023-S1,2023,S1,0.1334,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2023-S2,2023,S2,0.1342,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2024-S1,2024,S1,0.122,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2024-S2,2024,S2,0.1222,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2025-S1,2025,S1,0.1133,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,LV,2025-S2,2025,S2,0.1162,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2015-S1,2015,S1,0.0696,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2015-S2,2015,S2,0.0746,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2016-S1,2016,S1,0.0769,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2016-S2,2016,S2,0.0711,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2017-S1,2017,S1,0.0755,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2017-S2,2017,S2,0.0794,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2018-S1,2018,S1,0.0826,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2018-S2,2018,S2,0.0734,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2019-S1,2019,S1,0.0709,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2019-S2,2019,S2,0.0759,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2020-S1,2020,S1,0.0768,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2020-S2,2020,S2,0.0701,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2021-S1,2021,S1,0.0605,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2021-S2,2021,S2,0.0608,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2022-S1,2022,S1,0.0754,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2022-S2,2022,S2,0.1379,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2023-S1,2023,S1,0.1405,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2023-S2,2023,S2,0.1068,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2024-S1,2024,S1,0.0948,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2024-S2,2024,S2,0.0925,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2025-S1,2025,S1,0.1653,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MD,2025-S2,2025,S2,0.1521,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2011-S1,2011,S1,0.0494,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2011-S2,2011,S2,0.0492,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2012-S1,2012,S1,0.0539,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2012-S2,2012,S2,0.059,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2013-S1,2013,S1,0.0625,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2013-S2,2013,S2,0.0618,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2014-S1,2014,S1,0.0635,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2014-S2,2014,S2,0.0617,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2015-S1,2015,S1,0.0615,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2015-S2,2015,S2,0.0618,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2016-S1,2016,S1,0.0639,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2016-S2,2016,S2,0.0646,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2017-S1,2017,S1,0.0649,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2018-S1,2018,S1,0.0654,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2018-S2,2018,S2,0.0643,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2019-S1,2019,S1,0.072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2019-S2,2019,S2,0.0738,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2020-S1,2020,S1,0.0719,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2020-S2,2020,S2,0.0675,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2021-S1,2021,S1,0.0714,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2022-S1,2022,S1,0.0742,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2022-S2,2022,S2,0.0743,2026-05-28
