dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2019-S2,2019,S2,0.1328,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2020-S1,2020,S1,0.1323,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2020-S2,2020,S2,0.1339,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2021-S1,2021,S1,0.1512,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2021-S2,2021,S2,0.188,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2022-S1,2022,S1,0.2176,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2022-S2,2022,S2,0.2876,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2023-S1,2023,S1,0.2829,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2023-S2,2023,S2,0.2579,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2024-S1,2024,S1,0.256,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2024-S2,2024,S2,0.2552,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2025-S1,2025,S1,0.2744,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2025-S2,2025,S2,0.2552,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2016-S1,2016,S1,0.0736,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2016-S2,2016,S2,0.0652,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2017-S1,2017,S1,0.0795,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2018-S1,2018,S1,0.0769,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2018-S2,2018,S2,0.04,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2019-S1,2019,S1,0.0579,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2019-S2,2019,S2,0.0581,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2020-S1,2020,S1,0.0732,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2020-S2,2020,S2,0.0721,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2021-S1,2021,S1,0.0532,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2021-S2,2021,S2,0.0724,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2022-S1,2022,S1,0.0756,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2022-S2,2022,S2,0.08,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2023-S1,2023,S1,0.0783,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2023-S2,2023,S2,0.0804,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2024-S1,2024,S1,0.086,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IS,2024-S2,2024,S2,0.097,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2008-S1,2008,S1,0.1385,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2008-S2,2008,S2,0.15,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2009-S1,2009,S1,0.1531,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2009-S2,2009,S2,0.137,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2010-S1,2010,S1,0.1389,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2010-S2,2010,S2,0.1443,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2011-S1,2011,S1,0.1523,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2011-S2,2011,S2,0.166,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2012-S1,2012,S1,0.1648,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2012-S2,2012,S2,0.1778,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2013-S1,2013,S1,0.168,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2013-S2,2013,S2,0.1718,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2014-S1,2014,S1,0.172,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2014-S2,2014,S2,0.1735,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2015-S1,2015,S1,0.1608,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2015-S2,2015,S2,0.1597,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2016-S1,2016,S1,0.1526,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2016-S2,2016,S2,0.1556,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2017-S1,2017,S1,0.1477,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2017-S2,2017,S2,0.1449,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2018-S1,2018,S1,0.1423,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2018-S2,2018,S2,0.1434,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2019-S1,2019,S1,0.1647,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2019-S2,2019,S2,0.1616,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2020-S1,2020,S1,0.1503,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2020-S2,2020,S2,0.1514,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2021-S1,2021,S1,0.1584,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2021-S2,2021,S2,0.1853,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2022-S1,2022,S1,0.2525,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2022-S2,2022,S2,0.3372,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2023-S1,2023,S1,0.2443,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2023-S2,2023,S2,0.2284,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2024-S1,2024,S1,0.209,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2024-S2,2024,S2,0.2274,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2025-S1,2025,S1,0.2336,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IT,2025-S2,2025,S2,0.2203,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2014-S1,2014,S1,0.1384,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2014-S2,2014,S2,0.1399,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2015-S1,2015,S1,0.1631,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2015-S2,2015,S2,0.1612,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2016-S1,2016,S1,0.1463,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2016-S2,2016,S2,0.1479,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2017-S1,2017,S1,0.1296,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2017-S2,2017,S2,0.0773,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2018-S1,2018,S1,0.0868,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2018-S2,2018,S2,0.0892,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2019-S1,2019,S1,0.0957,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2019-S2,2019,S2,0.098,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2020-S1,2020,S1,0.1021,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2020-S2,2020,S2,0.1034,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2021-S1,2021,S1,0.1,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2021-S2,2021,S2,0.1117,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2022-S1,2022,S1,0.1405,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2022-S2,2022,S2,0.1558,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2023-S1,2023,S1,0.3255,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2023-S2,2023,S2,0.254,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2024-S1,2024,S1,0.2045,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2024-S2,2024,S2,0.1896,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2025-S1,2025,S1,0.1797,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LI,2025-S2,2025,S2,0.1789,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2007-S2,2007,S2,0.0744,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2008-S1,2008,S1,0.0829,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2008-S2,2008,S2,0.0838,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2009-S1,2009,S1,0.0924,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2009-S2,2009,S2,0.079,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2010-S1,2010,S1,0.0995,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2010-S2,2010,S2,0.1046,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2011-S1,2011,S1,0.1049,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2011-S2,2011,S2,0.1038,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2012-S1,2012,S1,0.1139,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2012-S2,2012,S2,0.1144,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2013-S1,2013,S1,0.1231,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2013-S2,2013,S2,0.1227,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2014-S1,2014,S1,0.1168,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2014-S2,2014,S2,0.1171,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2015-S1,2015,S1,0.0989,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2015-S2,2015,S2,0.0997,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2016-S1,2016,S1,0.094,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2016-S2,2016,S2,0.0882,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2017-S1,2017,S1,0.0837,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2017-S2,2017,S2,0.0825,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2018-S1,2018,S1,0.0838,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2018-S2,2018,S2,0.0899,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2019-S1,2019,S1,0.0926,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2019-S2,2019,S2,0.0945,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2020-S1,2020,S1,0.0943,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2020-S2,2020,S2,0.1026,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2021-S1,2021,S1,0.1046,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2021-S2,2021,S2,0.1396,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2022-S1,2022,S1,0.1803,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2022-S2,2022,S2,0.3297,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2023-S1,2023,S1,0.1668,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2023-S2,2023,S2,0.1619,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2024-S1,2024,S1,0.1688,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2024-S2,2024,S2,0.164,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2025-S1,2025,S1,0.16,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LT,2025-S2,2025,S2,0.1591,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2007-S1,2007,S1,0.1033,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2007-S2,2007,S2,0.0976,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2008-S1,2008,S1,0.0976,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2008-S2,2008,S2,0.0979,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2009-S1,2009,S1,0.1157,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2009-S2,2009,S2,0.1158,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2010-S1,2010,S1,0.1017,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2010-S2,2010,S2,0.1024,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2011-S1,2011,S1,0.1003,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2011-S2,2011,S2,0.1,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2012-S1,2012,S1,0.105,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2012-S2,2012,S2,0.1013,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2013-S1,2013,S1,0.0983,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2013-S2,2013,S2,0.1001,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2014-S1,2014,S1,0.1007,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2014-S2,2014,S2,0.0987,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2015-S1,2015,S1,0.0928,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2015-S2,2015,S2,0.0893,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2016-S1,2016,S1,0.0873,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2016-S2,2016,S2,0.0858,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2017-S1,2017,S1,0.078,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2017-S2,2017,S2,0.0803,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2018-S1,2018,S1,0.0833,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2018-S2,2018,S2,0.0846,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2019-S1,2019,S1,0.0897,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2019-S2,2019,S2,0.0904,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2020-S1,2020,S1,0.0928,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2020-S2,2020,S2,0.0938,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2021-S1,2021,S1,0.0954,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2021-S2,2021,S2,0.0974,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2022-S1,2022,S1,0.1294,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2022-S2,2022,S2,0.1512,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2023-S1,2023,S1,0.2485,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2023-S2,2023,S2,0.2342,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2024-S1,2024,S1,0.2048,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2024-S2,2024,S2,0.204,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2025-S1,2025,S1,0.1775,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LU,2025-S2,2025,S2,0.1717,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2007-S2,2007,S2,0.0595,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2008-S1,2008,S1,0.066,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2008-S2,2008,S2,0.0797,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2009-S1,2009,S1,0.0896,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2009-S2,2009,S2,0.0893,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2010-S1,2010,S1,0.089,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2010-S2,2010,S2,0.0907,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2011-S1,2011,S1,0.0984,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2011-S2,2011,S2,0.1101,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2012-S1,2012,S1,0.1103,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2012-S2,2012,S2,0.111,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2013-S1,2013,S1,0.1125,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2013-S2,2013,S2,0.1152,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2014-S1,2014,S1,0.1171,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2014-S2,2014,S2,0.1183,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2015-S1,2015,S1,0.1178,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2015-S2,2015,S2,0.1183,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2016-S1,2016,S1,0.1165,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2016-S2,2016,S2,0.1201,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2017-S1,2017,S1,0.1179,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2017-S2,2017,S2,0.1159,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2018-S1,2018,S1,0.1039,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2018-S2,2018,S2,0.1047,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2019-S1,2019,S1,0.1052,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2019-S2,2019,S2,0.107,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2020-S1,2020,S1,0.103,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2020-S2,2020,S2,0.1055,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2021-S1,2021,S1,0.1012,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2021-S2,2021,S2,0.1351,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2022-S1,2022,S1,0.125,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2022-S2,2022,S2,0.2157,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2023-S1,2023,S1,0.1465,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2023-S2,2023,S2,0.1508,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2024-S1,2024,S1,0.1469,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2024-S2,2024,S2,0.146,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2025-S1,2025,S1,0.1375,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,LV,2025-S2,2025,S2,0.1361,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2015-S1,2015,S1,0.0707,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2015-S2,2015,S2,0.0765,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2016-S1,2016,S1,0.0827,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2016-S2,2016,S2,0.0778,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2017-S1,2017,S1,0.0828,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2017-S2,2017,S2,0.0852,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2018-S1,2018,S1,0.088,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2018-S2,2018,S2,0.0787,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2019-S1,2019,S1,0.0771,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2019-S2,2019,S2,0.0787,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2020-S1,2020,S1,0.0795,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2020-S2,2020,S2,0.0718,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2021-S1,2021,S1,0.0633,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2021-S2,2021,S2,0.064,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2022-S1,2022,S1,0.0761,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2022-S2,2022,S2,0.1495,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2023-S1,2023,S1,0.1465,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2023-S2,2023,S2,0.1098,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2024-S1,2024,S1,0.0989,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2024-S2,2024,S2,0.0975,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2025-S1,2025,S1,0.1695,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MD,2025-S2,2025,S2,0.1583,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2011-S1,2011,S1,0.0617,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2011-S2,2011,S2,0.0637,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2012-S1,2012,S1,0.0677,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2012-S2,2012,S2,0.0719,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2013-S1,2013,S1,0.0747,2026-05-28
