dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh_GCV,retrieved_date
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IE,2024-S1,2024,S1,0.0645,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IE,2024-S2,2024,S2,0.0708,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IE,2025-S1,2025,S1,0.0703,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IE,2025-S2,2025,S2,0.0667,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2007-S1,2007,S1,0.0315,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2007-S2,2007,S2,0.0301,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2008-S1,2008,S1,0.0336,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2008-S2,2008,S2,0.0407,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2009-S1,2009,S1,0.0399,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2009-S2,2009,S2,0.0282,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2010-S1,2010,S1,0.0297,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2010-S2,2010,S2,0.03,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2011-S1,2011,S1,0.0314,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2011-S2,2011,S2,0.0348,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2012-S1,2012,S1,0.0421,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2012-S2,2012,S2,0.0396,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2013-S1,2013,S1,0.0416,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2013-S2,2013,S2,0.0376,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2014-S1,2014,S1,0.0378,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2014-S2,2014,S2,0.0345,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2015-S1,2015,S1,0.0354,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2015-S2,2015,S2,0.0319,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2016-S1,2016,S1,0.0312,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2016-S2,2016,S2,0.0273,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2017-S1,2017,S1,0.0271,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2017-S2,2017,S2,0.0253,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2018-S1,2018,S1,0.0286,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2018-S2,2018,S2,0.0293,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2019-S1,2019,S1,0.0342,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2019-S2,2019,S2,0.0296,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2020-S1,2020,S1,0.0308,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2020-S2,2020,S2,0.026,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2021-S1,2021,S1,0.0272,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2021-S2,2021,S2,0.0402,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2022-S1,2022,S1,0.0734,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2022-S2,2022,S2,0.1128,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2023-S1,2023,S1,0.0913,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2023-S2,2023,S2,0.062,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2024-S1,2024,S1,0.0556,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2024-S2,2024,S2,0.0563,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2025-S1,2025,S1,0.0635,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,IT,2025-S2,2025,S2,0.0513,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2014-S1,2014,S1,0.0544,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2014-S2,2014,S2,0.0562,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2015-S1,2015,S1,0.0614,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2015-S2,2015,S2,0.0598,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2016-S1,2016,S1,0.0574,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2016-S2,2016,S2,0.0529,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2017-S1,2017,S1,0.0501,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2017-S2,2017,S2,0.0482,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2018-S1,2018,S1,0.049,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2018-S2,2018,S2,0.0596,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2019-S1,2019,S1,0.0532,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2019-S2,2019,S2,0.0534,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2020-S1,2020,S1,0.0563,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2020-S2,2020,S2,0.0526,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2021-S1,2021,S1,0.0509,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2021-S2,2021,S2,0.0516,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2022-S1,2022,S1,0.0993,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2022-S2,2022,S2,0.1084,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2023-S1,2023,S1,0.1098,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2023-S2,2023,S2,0.1708,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2024-S1,2024,S1,0.1048,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2024-S2,2024,S2,0.107,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LI,2025-S2,2025,S2,0.093,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2007-S2,2007,S2,0.0243,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2008-S1,2008,S1,0.0316,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2008-S2,2008,S2,0.0437,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2009-S1,2009,S1,0.0314,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2009-S2,2009,S2,0.0272,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2010-S1,2010,S1,0.0321,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2010-S2,2010,S2,0.0338,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2011-S1,2011,S1,0.0351,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2011-S2,2011,S2,0.043,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2012-S1,2012,S1,0.0449,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2012-S2,2012,S2,0.0461,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2013-S1,2013,S1,0.044,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2013-S2,2013,S2,0.0408,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2014-S1,2014,S1,0.0414,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2014-S2,2014,S2,0.0374,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2015-S1,2015,S1,0.028,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2015-S2,2015,S2,0.0218,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2016-S1,2016,S1,0.0268,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2016-S2,2016,S2,0.0245,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2017-S1,2017,S1,0.0246,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2017-S2,2017,S2,0.0331,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2018-S1,2018,S1,0.0326,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2018-S2,2018,S2,0.0387,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2019-S1,2019,S1,0.0327,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2019-S2,2019,S2,0.0275,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2020-S1,2020,S1,0.0214,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2020-S2,2020,S2,0.0213,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2021-S1,2021,S1,0.0285,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2021-S2,2021,S2,0.0719,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2022-S1,2022,S1,0.1057,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2022-S2,2022,S2,0.1208,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2023-S1,2023,S1,0.0768,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2023-S2,2023,S2,0.0549,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2024-S1,2024,S1,0.0413,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2024-S2,2024,S2,0.0477,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2025-S1,2025,S1,0.0545,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LT,2025-S2,2025,S2,0.0508,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2007-S2,2007,S2,0.0314,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2008-S1,2008,S1,0.0378,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2008-S2,2008,S2,0.0408,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2009-S1,2009,S1,0.0404,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2009-S2,2009,S2,0.0361,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2010-S1,2010,S1,0.0369,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2010-S2,2010,S2,0.0422,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2011-S1,2011,S1,0.0422,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2011-S2,2011,S2,0.0496,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2012-S1,2012,S1,0.0509,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2012-S2,2012,S2,0.0512,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2013-S1,2013,S1,0.0509,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2013-S2,2013,S2,0.045,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2014-S1,2014,S1,0.0426,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2014-S2,2014,S2,0.0394,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2015-S1,2015,S1,0.0395,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2015-S2,2015,S2,0.0372,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2016-S1,2016,S1,0.0352,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2016-S2,2016,S2,0.033,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2017-S1,2017,S1,0.0323,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2017-S2,2017,S2,0.0314,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2018-S1,2018,S1,0.0319,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2018-S2,2018,S2,0.0332,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2019-S1,2019,S1,0.0334,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2019-S2,2019,S2,0.0284,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2020-S1,2020,S1,0.0303,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2020-S2,2020,S2,0.0284,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2021-S1,2021,S1,0.0322,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2021-S2,2021,S2,0.0456,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2022-S1,2022,S1,0.0781,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2022-S2,2022,S2,0.1133,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2023-S1,2023,S1,0.1185,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2023-S2,2023,S2,0.0902,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2024-S1,2024,S1,0.0744,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2024-S2,2024,S2,0.0688,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2025-S1,2025,S1,0.0676,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LU,2025-S2,2025,S2,0.0657,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2007-S2,2007,S2,0.0277,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2008-S1,2008,S1,0.0285,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2008-S2,2008,S2,0.0396,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2009-S1,2009,S1,0.0391,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2009-S2,2009,S2,0.0277,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2010-S1,2010,S1,0.0258,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2010-S2,2010,S2,0.0318,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2011-S1,2011,S1,0.0293,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2011-S2,2011,S2,0.0333,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2012-S1,2012,S1,0.037,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2012-S2,2012,S2,0.0398,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2013-S1,2013,S1,0.0375,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2013-S2,2013,S2,0.0371,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2014-S1,2014,S1,0.035,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2014-S2,2014,S2,0.0356,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2015-S1,2015,S1,0.0347,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2015-S2,2015,S2,0.0294,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2016-S1,2016,S1,0.0267,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2016-S2,2016,S2,0.0248,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2017-S1,2017,S1,0.027,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2017-S2,2017,S2,0.0285,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2018-S1,2018,S1,0.03,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2018-S2,2018,S2,0.0324,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2019-S1,2019,S1,0.0313,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2019-S2,2019,S2,0.0279,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2020-S1,2020,S1,0.0257,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2020-S2,2020,S2,0.0212,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2021-S1,2021,S1,0.0232,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2021-S2,2021,S2,0.0451,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2022-S1,2022,S1,0.0711,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2022-S2,2022,S2,0.1437,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2023-S1,2023,S1,0.1038,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2023-S2,2023,S2,0.0609,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2024-S1,2024,S1,0.0555,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2024-S2,2024,S2,0.0529,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2025-S1,2025,S1,0.056,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,LV,2025-S2,2025,S2,0.0528,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2015-S1,2015,S1,0.0281,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2015-S2,2015,S2,0.0271,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2016-S1,2016,S1,0.0256,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2016-S2,2016,S2,0.0252,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2017-S1,2017,S1,0.0263,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2017-S2,2017,S2,0.0265,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2018-S1,2018,S1,0.0242,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2018-S2,2018,S2,0.0242,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2019-S1,2019,S1,0.0265,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2019-S2,2019,S2,0.0267,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2020-S1,2020,S1,0.0266,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2020-S2,2020,S2,0.0252,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2021-S1,2021,S1,0.0186,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2021-S2,2021,S2,0.0335,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2022-S1,2022,S1,0.0758,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2022-S2,2022,S2,0.1145,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2023-S1,2023,S1,0.139,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2023-S2,2023,S2,0.0827,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2024-S1,2024,S1,0.0564,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2024-S2,2024,S2,0.0529,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2025-S1,2025,S1,0.067,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MD,2025-S2,2025,S2,0.0642,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2011-S1,2011,S1,0.0378,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2011-S2,2011,S2,0.0415,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2012-S1,2012,S1,0.0466,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2012-S2,2012,S2,0.0495,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2013-S1,2013,S1,0.0413,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2013-S2,2013,S2,0.0386,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2014-S1,2014,S1,0.0386,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2014-S2,2014,S2,0.0422,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2015-S1,2015,S1,0.0364,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2015-S2,2015,S2,0.0272,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2016-S1,2016,S1,0.0246,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2016-S2,2016,S2,0.0213,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2017-S1,2017,S1,0.026,2026-05-28
